FRT_FID	TEQ_NUMMER
19104	7020100025
19105	7020100023
19106	7020100038
19107	7020100046
19108	7020100040
19109	7020100042
19110	7020100004
19116	620100059
19117	520100032
19118	520100075
19119	520100034
19120	520100051
19121	520100057
19122	520100059
19123	520100006
19124	520100044
19125	520100081
19126	520100026
19127	520100012
19128	520100014
19129	520100018
19131	4120100018
19132	4120100024
19133	4120100033
19134	4120100005
19135	4120100026
19136	4120100007
19137	4120100039
19138	4120100030
19139	4120100022
19140	4120100003
19141	4120100041
19142	4120100035
19143	4120100037
19144	4120100043
19145	4120100011
19146	4220100030
19147	4220100068
19148	4220100028
19149	4220100052
19150	4220100003
19151	4220100054
19152	4220100005
19153	4220100049
19154	4220100007
19155	4220100035
19156	4220100026
19157	4220100011
19158	4220100014
19159	4220100042
19160	4220100056
19161	4220100037
19162	4720100037
19163	4720100011
19164	4720100060
19165	4720100014
19166	4720100007
19167	4720100042
19168	4720100058
19169	4720100019
19170	4720100049
19171	4720100005
19172	4720100035
19173	4720100056
19174	4720100003
19175	4720100021
19176	4720100023
19177	4720100068
19178	7020100045
19179	7020100047
19180	7020100011
19181	7020100041
19182	7020100039
19183	7020100003
19184	7020100022
19185	7020100030
19186	7020100026
19187	7020100007
19188	7020100043
19189	7020100018
19190	7020100005
19191	7020100024
19192	7020100037
19193	120100030
19194	220100030
19195	720100030
19196	420100030
19197	520100030
19198	4220100033
19199	4720100033
19206	120100070
19207	2520100014
19208	220100079
19209	720100077
19210	420100072
19211	520100070
19212	4120100014
19213	4220100064
19214	4720100064
19215	7020100014
19229	120100047
19230	620100032
19231	220100047
19232	720100047
19233	420100047
19234	520100047
19235	4220100045
19236	4720100045
19247	120100057
19248	2520100033
19249	220100063
19250	720100057
19251	420100063
19252	520100063
19253	4120100047
19254	4220100060
19255	4720100052
19256	7020100033
19257	620100028
19258	120100058
19259	2520100034
19260	220100064
19261	720100058
19262	420100064
19263	520100064
19264	4120100048
19265	4220100061
19266	4720100053
19267	7020100034
19268	620100029
19269	120100071
19270	2520100015
19271	220100080
19272	720100078
19273	420100073
19274	520100071
19275	4120100015
19276	4220100065
19277	4720100065
19278	7020100015
19295	120100044
19296	220100044
19297	720100044
19298	420100040
19299	520100040
19300	4220100020
19301	4720100028
19302	620100058
19303	120100042
19304	220100042
19305	720100042
19306	420100038
19307	520100038
19308	4220100018
19309	4720100026
19317	122500033
19318	122500053
19319	122500045
19320	122500063
19321	122500061
19322	122500012
19323	122500059
19324	122500016
19325	122500004
19326	122500057
19327	122500010
19328	122500008
19329	122500014
19330	122500055
19331	122500006
19332	622500050
19333	622500038
19334	622500040
19335	622500044
19336	622500046
19337	622500034
19338	622500006
19339	622500008
19340	622500010
19341	622500016
19342	622500022
19343	622500012
19344	622500014
19345	622500048
19346	622500042
19347	2522500005
19348	2522500019
19349	2522500003
19350	2522500025
19351	2522500011
19352	2522500023
19353	2522500013
19354	2522500027
19355	2522500017
19356	2522500009
19357	2522500021
19358	2522500007
19359	222500012
19360	222500059
19361	222500016
19362	222500004
19363	222500057
19364	222500010
19365	222500008
19366	222500014
19367	222500055
19368	222500006
19369	222500053
19370	222500045
19371	222500033
19372	222500063
19373	222500061
19374	722500012
19375	722500059
19376	722500016
19377	722500004
19378	722500057
19379	722500010
19380	722500008
19381	722500014
19382	722500055
19383	722500006
19384	722500053
19385	722500045
19386	722500033
19387	722500063
19388	722500061
19389	422500012
19390	422500059
19391	422500016
19392	422500004
19393	422500057
19394	422500010
19395	422500008
19396	422500014
19397	422500055
19398	422500006
19399	422500053
19400	422500045
19401	422500033
19402	422500063
19403	422500061
19404	522500012
19405	522500059
19406	522500016
19407	522500004
19408	522500057
19409	522500010
19410	522500008
19411	522500014
19412	522500055
19413	122500044
19414	122500003
19415	122500015
19416	122500011
19417	122500058
19418	122500060
19419	122500013
19420	122500005
19422	122500052
19423	122500019
19424	122500009
19425	122500062
19426	122500054
19427	122500007
19428	122500056
19429	622500011
19430	622500047
19431	622500043
19432	622500045
19433	622500049
19434	622500053
19435	622500005
19436	622500013
19437	622500033
19438	622500015
19439	622500007
19440	622500041
19441	622500009
19442	622500037
19443	622500039
19444	2522500002
19445	2522500004
19446	2522500008
19447	2522500022
19448	2522500012
19449	2522500006
19450	2522500010
19451	2522500026
19452	2522500020
19453	2522500024
19454	2522500016
19455	2522500018
19456	222500044
19457	222500003
19458	222500015
19459	222500011
19460	222500058
19461	222500060
19462	222500013
19463	222500009
19464	222500062
19465	222500054
19466	222500007
19467	222500056
19469	222500052
19470	222500019
19471	222500005
19472	722500044
19473	722500003
19474	722500015
19475	722500011
19476	722500058
19477	722500060
19478	722500013
19479	722500009
19480	722500062
19481	722500054
19482	722500007
19483	722500056
19485	722500052
19486	722500019
19487	722500005
19488	422500044
19489	422500003
19490	422500015
19491	422500011
19492	422500058
19493	422500060
19494	422500013
19495	422500009
19496	422500062
19497	422500054
19498	422500007
19499	422500056
19501	422500052
19502	422500019
19503	422500005
19504	522500044
19505	522500003
19506	522500015
19507	522500011
19508	522500058
19509	522500060
19510	522500006
19511	522500053
19512	522500045
19513	522500033
19514	522500063
19515	522500061
19516	4122500005
19517	4122500019
19518	4122500003
19519	4122500025
19520	4122500011
19521	4122500023
19522	4122500013
19523	4122500027
19524	4122500017
19525	4122500009
19526	4122500021
19527	4122500007
19528	4222500006
19529	4222500020
19530	4222500016
19531	4222500014
19532	4222500042
19533	4222500040
19534	4222500046
19535	4222500008
19536	4222500038
19537	4222500044
19538	4222500012
19539	4222500048
19540	4222500036
19541	4222500010
19542	4222500054
19543	4722500054
19544	4722500006
19545	4722500020
19546	4722500016
19547	4722500014
19548	4722500042
19549	4722500040
19550	4722500046
19551	4722500008
19552	4722500038
19553	4722500044
19554	4722500012
19555	4722500048
19556	4722500036
19557	4722500010
19558	7022500027
19559	7022500009
19560	7022500013
19561	7022500017
19562	7022500007
19563	7022500021
19564	7022500003
19565	7022500005
19566	7022500019
19567	7022500025
19568	7022500011
19569	7022500023
19570	122500041
19571	122500051
19573	622500030
19574	622500004
19575	222500041
19576	222500051
19578	722500041
19579	722500051
19581	422500041
19582	422500051
19584	522500041
19585	522500051
19587	4222500062
19588	4222500004
19589	4722500062
19590	4722500004
19591	522500013
19592	522500009
19593	522500062
19594	522500054
19595	522500007
19596	522500056
19598	522500052
19599	522500019
19600	522500005
19601	4122500002
19602	4122500004
19603	4122500008
19604	4122500022
19605	4122500012
19606	4122500006
19607	4122500010
19608	4122500026
19609	4122500020
19610	4122500024
19611	4122500016
19612	4122500018
19613	4222500005
19614	4222500023
19615	4222500037
19616	4222500007
19617	4222500039
19618	4222500009
19619	4222500041
19620	4222500015
19621	4222500043
19622	4222500011
19623	4222500013
19624	4222500045
19625	4222500019
19626	4222500035
19627	4222500047
19628	4722500043
19629	4722500011
19630	4722500013
19631	4722500045
19632	4722500019
19633	4722500035
19634	4722500047
19635	4722500005
19636	4722500023
19637	4722500037
19638	4722500007
19639	4722500039
19640	4722500009
19641	4722500041
19642	4722500015
19643	7022500026
19644	7022500020
19645	7022500010
19646	7022500018
19647	7022500024
19648	7022500016
19649	7022500006
19650	7022500012
19651	7022500004
19652	7022500022
19653	7022500002
19654	7022500008
19655	122500022
19656	122500024
19657	122500026
19658	122500029
19659	122500031
19660	122500035
19661	122500037
19662	122500039
19663	622500058
19664	622500028
19665	622500020
19666	622500024
19667	622500002
19668	622500062
19669	622500056
19670	622500026
19671	622500060
19672	222500029
19673	222500031
19674	222500035
19675	222500037
19676	222500039
19677	222500024
19678	222500026
19679	222500022
19680	722500029
19681	722500031
19682	722500035
19683	722500037
19684	722500039
19685	722500024
19686	722500026
19687	722500022
19688	422500029
19689	422500031
19690	422500035
19691	422500037
19692	422500039
19693	422500024
19694	422500026
19695	422500022
19696	522500029
19697	522500031
19698	522500035
19699	522500037
19700	522500039
19701	522500024
19702	522500026
19703	522500022
19704	4222500026
19705	4222500028
19706	4222500030
19707	4222500032
19708	4222500052
19709	4222500056
19710	4222500058
19711	4222500060
19712	4222500002
19713	4722500026
19714	4722500028
19715	4722500030
19716	4722500032
19717	4722500052
19718	4722500056
19719	4722500058
19720	4722500060
19721	4722500002
19723	122500034
19724	622500023
19726	222500034
19728	722500034
19730	422500034
19732	522500034
19733	4222500055
19734	4722500055
19735	122500050
19736	122500023
19737	122500025
19738	122500030
19739	122500036
19740	122500038
19741	122500040
19742	122500021
19743	622500025
19744	622500003
19745	622500019
19746	622500027
19747	622500055
19748	622500057
19749	622500029
19750	622500059
19751	622500061
19752	222500050
19753	222500023
19754	222500025
19755	222500030
19756	222500036
19757	222500021
19758	222500038
19759	222500040
19760	722500050
19761	722500023
19762	722500025
19763	722500030
19764	722500036
19765	722500021
19766	722500038
19767	722500040
19768	422500050
19769	422500023
19770	422500025
19771	422500030
19772	422500036
19773	422500021
19774	422500038
19775	422500040
19776	522500050
19777	522500023
19778	522500025
19779	522500030
19780	522500036
19781	522500021
19782	522500038
19783	522500040
19784	4222500003
19785	4222500025
19786	4222500027
19787	4222500029
19788	4222500051
19789	4222500057
19790	4222500059
19791	4222500061
19792	4222500031
19793	4722500025
19794	4722500003
19795	4722500027
19796	4722500029
19797	4722500051
19798	4722500057
19799	4722500059
19800	4722500061
19801	4722500031
19803	122500020
19804	622500054
19806	222500020
19808	722500020
19810	422500020
19812	522500020
19813	4222500024
19814	4722500024
19815	111600024
19816	111600029
19817	111600012
19818	111600036
19819	111600007
19820	111600003
19821	111600027
19822	111600005
19823	111600014
19824	111600001
19825	111600009
19826	111600032
19827	111600038
19828	111600020
19829	111600018
19830	111600016
19831	111600034
19832	111600022
19833	611600009
19834	611600024
19835	611600014
19836	611600028
19837	611600022
19838	611600018
19839	611600012
19840	611600001
19841	611600016
19842	611600003
19843	611600007
19844	611600005
19845	611600020
19846	211600020
19847	211600038
19848	211600032
19849	211600009
19850	211600005
19851	211600014
19852	211600027
19853	211600001
19854	211600003
19855	211600007
19856	211600036
19857	211600012
19858	211600029
19859	211600016
19860	211600024
19861	211600018
19862	211600022
19863	211600034
19864	711600020
19865	711600038
19866	711600032
19867	711600009
19868	711600005
19869	711600014
19870	711600027
19871	711600001
19872	711600003
19873	711600007
19874	711600036
19875	711600012
19876	711600029
19877	711600016
19878	711600024
19879	711600018
19880	711600022
19881	711600034
19882	411600020
19883	411600038
19884	411600032
19885	411600009
19886	411600005
19887	411600014
19888	411600027
19889	411600001
19890	411600003
19891	411600007
19892	411600036
19893	411600012
19894	411600029
19895	411600016
19896	411600024
19897	411600018
19898	411600022
19899	411600034
19900	511600020
19901	511600038
19902	511600032
19903	511600009
19904	511600005
19905	511600014
19906	511600027
19907	511600001
19908	511600003
19909	511600007
19910	511600036
19911	511600012
19912	511600029
19913	511600016
19914	511600024
19915	511600018
19916	511600022
19917	511600034
19918	4211600032
19919	4211600022
19920	4211600034
19921	4211600018
19922	4211600027
19923	4211600016
19924	4211600005
19925	4211600009
19926	4211600014
19927	4211600012
19928	4211600020
19929	4211600038
19930	4211600024
19931	4211600001
19932	4211600029
19933	4211600036
19934	4211600007
19935	4211600003
19936	4711600001
19937	4711600029
19938	4711600036
19939	4711600007
19940	4711600003
19941	4711600024
19942	4711600038
19943	4711600012
19944	4711600020
19945	4711600005
19946	4711600014
19947	4711600016
19948	4711600009
19949	4711600027
19950	4711600022
19951	4711600032
19952	4711600018
19953	4711600034
19954	111600025
19955	611600025
19956	211600025
19957	711600025
19958	411600025
19959	511600025
19960	4211600025
19961	4711600025
19962	111600004
19963	111600033
19964	111600002
19965	111600021
19966	111600028
19967	111600019
19968	111600006
19969	111600030
19970	111600017
19971	111600013
19972	111600010
19973	111600035
19974	111600037
19975	111600015
19976	111600008
19977	111600039
19978	111600023
19979	611600002
19980	611600029
19981	611600010
19982	611600004
19983	611600006
19984	611600021
19985	611600015
19986	611600008
19987	611600023
19988	611600013
19989	611600017
19990	611600019
19991	211600035
19992	211600037
19993	211600015
19994	211600010
19995	211600017
19996	211600006
19997	211600028
19998	211600030
19999	211600021
20000	211600013
20001	211600019
20002	211600002
20003	211600033
20004	211600004
20005	211600023
20006	211600008
20007	211600039
20008	711600035
20009	711600037
20010	711600015
20011	711600010
20012	711600017
20013	711600006
20014	711600028
20015	711600030
20016	711600021
20017	711600013
20018	711600019
20019	711600002
20020	711600033
20021	711600004
20022	711600023
20023	711600008
20024	711600039
20025	411600035
20026	411600037
20027	411600015
20028	411600010
20029	411600017
20030	411600006
20031	411600028
20032	411600030
20033	411600021
20034	411600013
20035	411600019
20036	411600002
20037	411600033
20038	411600004
20039	411600023
20040	411600008
20041	411600039
20042	511600035
20043	511600037
20044	511600015
20045	511600010
20046	511600017
20047	511600006
20048	511600028
20049	511600030
20050	511600021
20051	511600013
20052	511600019
20053	511600002
20054	511600033
20055	511600004
20056	511600023
20057	511600008
20058	511600039
20059	4211600002
20060	4211600037
20061	4211600023
20062	4211600028
20063	4211600030
20064	4211600013
20065	4211600008
20066	4211600019
20067	4211600010
20068	4211600006
20069	4211600015
20070	4211600039
20071	4211600017
20072	4211600035
20073	4211600033
20074	4211600021
20075	4211600004
20076	4711600004
20077	4711600021
20078	4711600033
20079	4711600039
20080	4711600035
20081	4711600006
20082	4711600010
20083	4711600013
20084	4711600019
20085	4711600008
20086	4711600015
20087	4711600017
20088	4711600030
20089	4711600028
20090	4711600037
20091	4711600023
20092	4711600002
20098	111700013
20099	611700013
20100	211700013
20101	711700013
20102	411700013
20103	511700013
20104	4211700013
20105	4711700013
20106	111700011
20107	611700011
20108	211700011
20109	711700011
20110	411700011
20111	511700011
20112	4211700011
20113	4711700011
20114	111700005
20115	111700023
20116	111700017
20117	111700032
20118	111700007
20119	111700009
20120	111700040
20121	111700029
20122	111700015
20123	111700042
20124	111700036
20125	111700027
20126	111700025
20127	111700038
20128	111700019
20129	611700025
20130	611700009
20131	611700029
20132	611700007
20133	611700005
20134	611700031
20135	611700015
20136	611700027
20137	611700023
20138	611700021
20139	611700017
20140	611700019
20141	211700036
20142	211700038
20143	211700042
20144	211700027
20145	211700019
20146	211700025
20147	211700009
20148	211700029
20149	211700015
20150	211700040
20151	211700007
20152	211700005
20153	211700023
20154	211700032
20155	211700017
20156	711700036
20157	711700038
20158	711700042
20159	711700027
20160	711700019
20161	711700025
20162	711700009
20163	711700029
20164	711700015
20165	711700040
20166	711700007
20167	711700005
20168	711700023
20169	711700032
20170	711700017
20171	411700036
20172	411700038
20173	411700042
20174	411700027
20175	411700019
20176	411700025
20177	411700009
20178	411700029
20179	411700015
20180	411700040
20181	411700007
20182	411700005
20183	411700023
20184	411700032
20185	411700017
20186	511700036
20187	511700038
20188	511700042
20189	511700027
20190	511700019
20191	511700025
20192	511700009
20193	511700029
20194	511700015
20195	511700040
20196	111700003
20197	111700002
20198	111700043
20199	111700030
20200	611700003
20201	611700002
20202	211700030
20203	211700043
20204	211700003
20205	211700002
20206	711700030
20207	711700043
20208	711700003
20209	711700002
20210	411700030
20211	411700043
20212	411700003
20213	411700002
20214	511700030
20215	511700043
20216	511700003
20217	511700002
20218	4211700029
20219	4211700042
20220	4211700002
20221	4211700003
20222	4711700003
20223	4711700002
20224	4711700042
20225	4711700029
20226	511700007
20227	511700005
20228	511700023
20229	511700032
20230	511700017
20231	4211700007
20232	4211700035
20233	4211700024
20234	4211700028
20235	4211700019
20236	4211700039
20237	4211700026
20238	4211700037
20239	4211700009
20240	4211700005
20241	4211700017
20242	4211700041
20243	4211700015
20244	4211700022
20245	4211700031
20246	4711700031
20247	4711700022
20248	4711700041
20249	4711700005
20250	4711700017
20251	4711700015
20252	4711700037
20253	4711700039
20254	4711700026
20255	4711700009
20256	4711700024
20257	4711700019
20258	4711700028
20259	4711700035
20260	4711700007
20261	111700012
20262	611700012
20263	211700012
20264	711700012
20265	411700012
20266	511700012
20267	4211700012
20268	4711700012
20269	111700014
20270	111700039
20271	111700026
20272	111700008
20273	111700031
20274	111700028
20275	111700041
20276	111700037
20277	111700016
20278	111700006
20279	111700024
20280	111700033
20281	111700035
20282	111700022
20283	111700018
20284	611700014
20285	611700026
20286	611700020
20287	611700008
20288	611700024
20289	611700016
20290	611700022
20291	611700028
20292	611700006
20293	611700030
20294	611700018
20295	211700035
20296	211700022
20297	211700006
20298	211700016
20299	211700033
20300	211700024
20301	211700028
20302	211700041
20303	211700037
20304	211700008
20305	211700026
20306	211700014
20307	211700039
20308	211700031
20309	211700018
20310	711700035
20311	711700022
20312	711700006
20313	711700016
20314	711700033
20315	711700024
20316	711700028
20317	711700041
20318	711700037
20319	711700008
20320	711700026
20321	711700014
20322	711700039
20323	711700031
20324	711700018
20325	411700035
20326	411700022
20327	411700006
20328	411700016
20329	411700033
20330	411700024
20331	411700028
20332	411700041
20333	411700037
20334	411700008
20335	411700026
20336	411700014
20337	411700039
20338	411700031
20339	411700018
20340	511700035
20341	511700022
20342	511700006
20343	511700016
20344	511700033
20345	511700024
20346	511700028
20347	511700041
20348	511700037
20349	511700008
20350	511700026
20351	511700014
20352	511700039
20353	511700031
20354	511700018
20355	4211700027
20356	4211700021
20357	4211700018
20358	4211700006
20359	4211700034
20360	4211700023
20361	4211700032
20362	4211700016
20363	4211700030
20364	4211700040
20365	4211700008
20366	4211700025
20367	4211700036
20368	4211700038
20369	4211700014
20370	4711700036
20371	4711700014
20372	4711700038
20373	4711700025
20374	4711700016
20375	4711700030
20376	4711700008
20377	4711700040
20378	4711700032
20379	4711700023
20380	4711700034
20381	4711700006
20382	4711700018
20383	4711700021
20384	4711700027
20385	111700004
20386	611700004
20387	211700004
20388	711700004
20389	411700004
20390	511700004
20391	4211700004
20392	4711700004
20498	621500021
20499	621500025
20500	621500029
20501	2521500004
20502	2521500020
20503	2521500016
20504	2521500012
20505	2521500024
20506	2521500008
20507	4121500004
20508	4121500020
20509	4121500016
20510	4121500012
20511	4121500024
20512	4121500008
20513	7021500012
20514	7021500008
20515	7021500024
20516	7021500016
20517	7021500004
20518	7021500020
20519	621500033
20520	2521500028
20521	4121500028
20522	7021500028
20523	121500014
20524	121500027
20525	121500025
20526	121500034
20527	121500009
20528	121500016
20529	121500032
20530	621500026
20531	621500014
20532	621500009
20533	621500030
20534	621500016
20535	621500022
20536	2521500017
20537	2521500005
20538	2521500021
20539	2521500025
20540	2521500009
20541	2521500013
20542	221500009
20543	221500034
20544	221500025
20545	221500027
20546	221500014
20547	221500016
20548	221500032
20549	721500009
20550	721500034
20551	721500025
20552	721500027
20553	721500014
20554	721500016
20555	721500032
20556	421500009
20557	421500034
20558	421500025
20559	421500027
20560	421500014
20561	421500016
20562	421500032
20563	521500009
20564	521500034
20565	521500025
20566	521500027
20567	521500014
20568	521500016
20569	521500032
20570	4121500017
20571	4121500005
20572	4121500021
20573	4121500025
20574	4121500009
20575	4121500013
20576	4221500025
20577	4221500016
20578	4221500030
20579	4221500009
20580	4221500032
20581	4221500023
20582	4221500014
20583	4721500014
20584	4721500023
20585	4721500032
20586	4721500009
20587	4721500030
20588	4721500025
20589	4721500016
20590	7021500013
20591	7021500025
20592	7021500005
20593	7021500021
20594	7021500009
20595	7021500017
20596	121500015
20597	121500026
20598	121500033
20599	121500013
20600	121500031
20601	121500005
20602	121500028
20603	121500024
20604	121500010
20605	121500008
20606	621500005
20607	621500019
20608	621500023
20609	621500008
20610	621500013
20611	621500015
20612	121500022
20613	221500022
20614	721500022
20615	421500022
20616	521500022
20617	4221500020
20618	4721500020
20619	621500024
20620	621500032
20621	621500020
20622	621500028
20623	2521500007
20624	2521500023
20625	2521500019
20626	2521500015
20627	2521500011
20628	2521500003
20629	2521500027
20630	4121500007
20631	4121500023
20632	4121500019
20633	4121500015
20634	4121500011
20635	4121500003
20636	4121500027
20637	7021500011
20638	7021500003
20639	7021500027
20640	7021500007
20641	7021500023
20642	7021500015
20643	7021500019
20644	121500021
20645	221500021
20646	721500021
20647	421500021
20648	521500021
20649	4221500019
20650	4721500019
20651	621500010
20652	621500027
20653	621500031
20654	2521500022
20655	2521500002
20656	2521500006
20657	2521500014
20658	2521500010
20659	2521500018
20660	2521500026
20661	221500024
20662	221500010
20663	221500008
20664	221500028
20665	221500013
20666	221500005
20667	221500031
20668	221500026
20669	221500033
20670	221500015
20671	721500024
20672	721500010
20673	721500008
20674	721500028
20675	721500013
20676	721500005
20677	721500031
20678	721500026
20679	721500033
20680	721500015
20681	421500024
20682	421500010
20683	421500008
20684	421500028
20685	421500013
20686	421500005
20687	421500031
20688	421500026
20689	421500033
20690	421500015
20691	521500024
20692	521500010
20693	521500008
20694	521500028
20695	521500013
20696	521500005
20697	521500031
20698	521500026
20699	521500033
20700	521500015
20701	4121500022
20702	4121500002
20703	4121500006
20704	4121500014
20705	4121500010
20706	4121500018
20707	4121500026
20708	4221500005
20709	4221500029
20710	4221500026
20711	4221500008
20712	4221500010
20713	4221500013
20714	4221500022
20715	4221500031
20716	4221500015
20717	4221500024
20718	4721500024
20719	4721500015
20720	4721500031
20721	4721500022
20722	4721500013
20723	4721500029
20724	4721500026
20725	4721500010
20726	4721500008
20727	4721500005
20728	7021500026
20729	7021500018
20730	7021500010
20731	7021500006
20732	7021500014
20733	7021500002
20734	7021500022
20735	121500011
20736	121500006
20737	121500029
20738	621500011
20739	621500006
20740	221500006
20741	221500011
20742	221500029
20743	721500006
20744	721500011
20745	721500029
20746	421500006
20747	421500011
20748	421500029
20749	521500006
20750	521500011
20751	521500029
20752	4221500006
20753	4221500027
20754	4221500011
20755	4721500011
20756	4721500027
20757	4721500006
20759	121500018
20760	121500002
20761	121500004
20762	621500002
20763	621500004
20764	621500018
20765	221500002
20766	221500018
20768	221500004
20769	721500002
20770	721500018
20772	721500004
20773	421500002
20774	421500018
20776	421500004
20777	521500002
20778	521500018
20780	521500004
20781	4221500004
20782	4221500002
20783	4221500018
20784	4721500018
20785	4721500002
20786	4721500004
20787	121500003
20789	121500017
20790	621500003
20791	621500017
20792	221500017
20794	221500003
20795	721500017
20797	721500003
20798	421500017
20800	421500003
20801	521500017
20803	521500003
20804	4221500017
20805	4221500003
20806	4721500003
20807	4721500017
20808	118300022
20809	118300012
20810	118300016
20811	118300020
20812	118300008
20813	118300018
20814	118300014
20815	118300006
20816	118300028
20817	118300026
20818	118300024
20819	118300002
20820	118300010
20821	618300006
20822	618300008
20823	618300002
20824	618300016
20825	618300012
20826	618300010
20827	618300014
20828	218300024
20829	218300028
20830	218300020
20831	218300014
20832	218300008
20833	218300018
20834	218300026
20835	218300006
20836	218300022
20837	218300012
20838	218300016
20839	218300002
20840	218300010
20841	718300024
20842	718300028
20843	718300020
20844	718300014
20845	718300008
20846	718300018
20847	718300026
20848	718300006
20849	718300022
20850	718300012
20851	718300016
20852	718300002
20853	718300010
20854	418300024
20855	418300028
20856	418300020
20857	418300014
20858	418300008
20859	418300018
20860	418300026
20861	418300006
20862	418300022
20863	418300012
20864	418300016
20865	418300002
20866	418300010
20867	518300024
20868	518300028
20869	518300020
20870	518300014
20871	518300008
20872	518300018
20873	518300026
20874	518300006
20875	518300022
20876	518300012
20877	518300016
20878	518300002
20879	518300010
20880	4218300016
20881	4218300028
20882	4218300010
20883	4218300024
20884	4218300014
20885	4218300006
20886	4218300012
20887	4218300022
20888	4218300002
20889	4218300026
20890	4218300020
20891	4218300018
20892	4218300008
20893	4718300018
20894	4718300008
20895	4718300022
20896	4718300020
20897	4718300002
20898	4718300026
20899	4718300006
20900	4718300014
20901	4718300024
20902	4718300012
20903	118300004
20904	618300004
20905	218300004
20906	718300004
20907	418300004
20908	518300004
20909	4218300004
20910	4718300004
20911	4718300028
20912	4718300010
20913	4718300016
20914	118300011
20915	118300027
20916	118300017
20917	118300007
20918	118300029
20919	118300013
20920	118300015
20921	118300019
20922	118300009
20923	118300025
20924	118300021
20925	118300005
20926	118300023
20927	618300009
20928	618300005
20929	618300015
20930	618300011
20931	618300017
20932	618300007
20933	618300013
20934	218300005
20935	218300025
20936	218300021
20937	218300019
20938	218300009
20939	218300013
20940	218300015
20941	218300017
20942	218300007
20943	218300011
20944	218300027
20945	218300029
20946	218300023
20947	718300005
20948	718300025
20949	718300021
20950	718300019
20951	718300009
20952	718300013
20953	718300015
20954	718300017
20955	718300007
20956	718300011
20957	718300027
20958	718300029
20959	718300023
20960	418300005
20961	418300025
20962	418300021
20963	418300019
20964	418300009
20965	418300013
20966	418300015
20967	418300017
20968	418300007
20969	418300011
20970	418300027
20971	418300029
20972	418300023
20973	518300005
20974	518300025
20975	518300021
20976	518300019
20977	518300009
20978	518300013
20979	518300015
20980	518300017
20981	518300007
20982	518300011
20983	518300027
20984	518300029
20985	518300023
20986	4218300025
20987	4218300015
20988	4218300021
20989	4218300023
20990	4218300005
20991	4218300017
20992	4218300007
20993	4218300013
20994	4218300029
20995	4218300027
20996	4218300011
20997	4218300019
20998	4218300009
20999	4718300019
21000	4718300009
21001	4718300011
21002	4718300029
21003	4718300013
21004	4718300027
21005	4718300017
21006	4718300007
21007	4718300005
21008	4718300021
21009	4718300023
21010	4718300015
21011	4718300025
21012	118300003
21013	618300003
21014	218300003
21015	718300003
21016	418300003
21017	518300003
21018	4218300003
21019	4718300003
21020	124800019
21021	124800009
21022	624800009
21023	624800019
21024	2524800005
21025	224800009
21026	224800019
21027	724800009
21028	724800019
21029	424800009
21030	424800019
21031	524800009
21032	524800019
21033	4124800005
21034	4224800009
21035	4224800019
21036	4724800019
21037	4724800009
21038	7024800005
21039	124800006
21040	124800022
21041	124800020
21042	124800016
21043	124800026
21044	124800010
21045	124800024
21046	124800004
21047	124800012
21048	124800014
21049	624800014
21050	624800006
21051	624800026
21052	624800016
21053	624800010
21054	624800012
21055	624800024
21056	624800020
21057	624800022
21058	624800004
21059	2524800010
21060	2524800002
21061	2524800006
21062	2524800008
21063	2524800012
21064	224800004
21065	224800010
21066	224800026
21067	224800024
21068	224800016
21069	224800020
21070	224800022
21071	224800006
21072	224800014
21073	224800012
21074	724800004
21075	724800010
21076	724800026
21077	724800024
21078	724800016
21079	724800020
21080	724800022
21081	724800006
21082	724800014
21083	724800012
21084	424800004
21085	424800010
21086	424800026
21087	424800024
21088	424800016
21089	424800020
21090	424800022
21091	424800006
21092	424800014
21093	424800012
21094	524800004
21095	524800010
21096	524800026
21097	524800024
21098	524800016
21099	524800020
21100	524800022
21101	524800006
21102	524800014
21103	524800012
21104	4124800010
21105	4124800002
21106	4124800006
21107	4124800008
21108	4124800012
21109	4224800012
21110	4224800014
21111	4224800024
21112	4224800004
21113	4224800010
21114	4224800020
21115	4224800016
21116	4224800026
21117	4224800022
21118	4224800006
21119	4724800006
21120	4724800022
21121	4724800026
21122	4724800010
21123	4724800024
21124	4724800016
21125	4724800004
21126	4724800020
21127	4724800014
21128	4724800012
21129	7024800012
21130	7024800008
21131	7024800010
21132	7024800002
21133	7024800006
21134	124800021
21135	124800027
21136	124800023
21137	124800017
21138	124800003
21139	124800013
21140	124800015
21141	124800025
21142	124800011
21143	124800007
21144	124800005
21145	624800013
21146	624800011
21147	624800025
21148	624800027
21149	624800003
21150	624800021
21151	624800017
21152	624800005
21153	624800015
21154	624800023
21155	624800007
21156	2524800011
21157	2524800003
21158	2524800009
21159	2524800013
21160	2524800007
21161	224800007
21162	224800011
21163	224800025
21164	224800015
21165	224800013
21166	224800023
21167	224800003
21168	224800017
21169	224800027
21170	224800021
21171	224800005
21172	724800007
21173	724800011
21174	724800025
21175	724800015
21176	724800013
21177	724800023
21178	724800003
21179	724800017
21180	724800027
21181	724800021
21182	724800005
21183	424800007
21184	424800011
21185	424800025
21186	424800015
21187	424800013
21188	424800023
21189	424800003
21190	424800017
21191	424800027
21192	424800021
21193	424800005
21194	524800007
21195	524800011
21196	524800025
21197	524800015
21198	524800013
21199	524800023
21200	524800003
21201	524800017
21202	524800027
21203	524800021
21204	524800005
